nom de l'entreprise,URL,Note,Nombre d'avis,nom_des_categories
Les Webistes,https://fr.trustpilot.com/review/leswebistes.com,3.7,1,"['Institution éducative', 'Institut de formation en logiciels', 'Concepteur de sites web']"
WABAM,https://fr.trustpilot.com/review/wabam.fr,3.7,1,"['Agence de marketing en ligne', 'Service SEO', 'Concepteur de sites web']"
Womenacademy,https://fr.trustpilot.com/review/womenacademy.co,3.7,1,['Agence e-commerce']
Show up par Jordan & Rababe,https://fr.trustpilot.com/review/showup-agency.fr,3.7,1,"['Service e-commerce', 'Fournisseur de solution e-commerce', 'Centre de formation à distance']"
Seomountain,https://fr.trustpilot.com/review/seomountain.fr,3.7,1,['Service de marketing Internet']
Dixeo,https://fr.trustpilot.com/review/dixeo.fr,3.7,1,"['Agence de marketing', 'Graphiste', 'Agence de communication pour les réseaux sociaux', 'Agence de communication', 'Service SEO', 'Concepteur de sites web']"
Les Webistes,https://fr.trustpilot.com/review/leswebistes.com,3.7,1,"['Institution éducative', 'Institut de formation en logiciels', 'Concepteur de sites web']"
Celestioagency,https://fr.trustpilot.com/review/celestioagency.com,3.7,1,['Agence de marketing']
belldom,https://fr.trustpilot.com/review/belldom.fr,3.7,1,['Services aux entreprises']
REGENTRONICS,https://fr.trustpilot.com/review/regentronics.com,3.7,1,"['Magasin de téléphonie mobile', ""Magasin d'accessoires pour téléphones mobiles"", ""Magasin d'électronique"", 'Grossiste en accessoires électroniques', ""Magasin d'électroménager d'occasion""]"
Robin Fritig,https://fr.trustpilot.com/review/cosmik.me,3.7,1,"['Designer web', 'Consultant en marketing', 'Consultant', 'Concepteur de sites web', 'Service SEO']"
Lena Payen -Charivari Design,https://fr.trustpilot.com/review/charivaridesign.fr,3.7,1,['Agence de design']
Stratoweb,https://fr.trustpilot.com/review/stratoweb.net,3.7,1,"['Concepteur de sites web', 'Service de marketing Internet', 'Agence de communication pour les réseaux sociaux']"
Shop2Shop by Chronopost,https://fr.trustpilot.com/review/www.chronoshop2shop.fr,3.6,8586,"['Entreprise de livraison', 'Coursier', 'Service de transport']"
Quadient,https://fr.trustpilot.com/review/neopost.fr,3.6,4636,['Services aux entreprises']
Sendiroo France,https://fr.trustpilot.com/review/sendiroo.fr,3.6,517,['Coursier']
MyPocket,https://fr.trustpilot.com/review/mypocket.io,3.6,306,"[""Service de transfert d'argent"", 'Institution financière', 'Service de paiement par carte de crédit', 'Service de paiement']"
Best of Robots,https://fr.trustpilot.com/review/bestofrobots.fr,3.6,206,"['Service e-commerce', ""Magasin d'aspirateurs"", ""Magasin d'articles d'aménagement aquatique du jardin"", 'Magasin de matériel pour piscines']"
QuickBooks France,https://fr.trustpilot.com/review/quickbooks.intuit.com/fr,3.6,193,"['Service de préparation des déclarations fiscales', 'Fournisseur de logiciels', 'Service de comptabilité', 'Entreprise de logiciels', 'Entreprise de logiciels de comptabilité', 'Services aux entreprises']"
bimago.fr,https://fr.trustpilot.com/review/bimago.fr,3.6,189,"[""Magasin d'impressions et de signalisation""]"
boardsdirect.fr,https://fr.trustpilot.com/review/boardsdirect.fr,3.6,129,['Fournisseur de matériel de bureau']
Check & Visit,https://fr.trustpilot.com/review/checkandvisit.com,3.6,125,"['Administration immobilière', 'Services aux entreprises']"
Plume Labs,https://fr.trustpilot.com/review/plumelabs.com,3.6,88,['Services aux entreprises']
Forestland,https://fr.trustpilot.com/review/forestland.store,3.6,77,['Services aux entreprises']
Popularitybazaar,https://fr.trustpilot.com/review/popularitybazaar.com,3.6,66,['Agence de marketing']
Flyer.fr,https://fr.trustpilot.com/review/flyer.fr,3.6,45,"[""Magasin d'impressions et de signalisation""]"
Voicemy,https://fr.trustpilot.com/review/voicemy.ai,3.6,28,['Service de cloud computing']
Vinqa Grossiste,https://fr.trustpilot.com/review/vinqa-grossiste.com,3.6,23,"['Grossiste', 'Grossiste en vêtements']"
Digital noWmad,https://fr.trustpilot.com/review/digital-nowmad.com,3.6,22,['Magasin de matériel de bureau']
Allô Mandat,https://fr.trustpilot.com/review/allomandat.com,3.6,19,"['Agence de marketing', 'Assistance et services informatiques']"
Bertschat,https://fr.trustpilot.com/review/bertschat.fr,3.6,17,"['Agence e-commerce', ""Magasin de vêtements et d'articles de plein air"", ""Magasin d'accessoires de vélo"", ""Fournisseur d'équipement pour personnes handicapées"", 'Magasin de vêtements professionnels', ""Magasin d'équipement et d'accessoires pour motos""]"
Limeshost,https://fr.trustpilot.com/review/limeshost.com,3.6,13,['Entreprise de gestion des données']
Tendance Objet,https://fr.trustpilot.com/review/tendanceobjet.com,3.6,10,"[""Magasin d'articles promotionnels""]"
Demeco Horizon Demenagement et Garde- Meuble,https://fr.trustpilot.com/review/horizon-demenagement.fr,3.6,9,"['Service de livraison', 'Service de transport', 'Service logistique', 'Société de transport routier', 'Entrepôt']"
Openeat,https://fr.trustpilot.com/review/stayopen.io,3.6,9,['Services aux entreprises']
Feel Agile,https://fr.trustpilot.com/review/feelagile.com,3.6,8,['Service de sécurité informatique']
ZIQY,https://fr.trustpilot.com/review/ziqy.co,3.6,7,['Fournisseur de solution e-commerce']
Killiaviation,https://fr.trustpilot.com/review/www.killiaviation.com,3.6,7,"['Consultant', 'Consultant en aviation']"
91m2 PRO,https://fr.trustpilot.com/review/91m2.fr,3.6,5,['Service de marketing Internet']
Boxon SARL,https://fr.trustpilot.com/review/boxon.fr,3.6,5,"[""Imprimeur d'étiquettes personnalisées"", 'Entreprise de packaging', ""Machine d'emballage""]"
Golden Page,https://fr.trustpilot.com/review/golden-page.com,3.6,5,"['Agence de communication pour les réseaux sociaux', ""Service d'hébergement de sites web"", 'Agence de communication', 'Designer web', 'Agence e-commerce']"
Egotier,https://fr.trustpilot.com/review/egotier.fr,3.6,5,"['Boutique de cadeaux', ""Magasin d'articles promotionnels""]"
Thesmartcatalogue,https://fr.trustpilot.com/review/www.thesmartcatalogue.com,3.6,4,['Grossiste en matériel électrique']
Greenandpaper,https://fr.trustpilot.com/review/greenandpaper.com,3.6,4,['Papeterie']
Saint Algue,https://fr.trustpilot.com/review/www.saint-algue.com,3.6,3,['Services aux entreprises']
SE7EN CBD™,https://fr.trustpilot.com/review/se7encbd.com,3.6,3,['Agence e-commerce']
VBS MEDIA,https://fr.trustpilot.com/review/www.imprim-pub.fr,3.6,2,['Services aux entreprises']
OVH,https://fr.trustpilot.com/review/ovh.net,3.6,2,['Services aux entreprises']
Web2sam,https://fr.trustpilot.com/review/web2sam.com,3.6,1,"['Concepteur de sites web', 'Designer web']"
IASN,https://fr.trustpilot.com/review/iasn.fr,3.6,1,['Service de sécurité informatique']
Europe1 Sports,https://fr.trustpilot.com/review/www.sports.fr,3.6,1,['Services aux entreprises']
Europa Camiones,https://fr.trustpilot.com/review/europa-camiones.com,3.6,1,['Services aux entreprises']
CaptainRisk,https://fr.trustpilot.com/review/captainrisk.eu,3.6,1,['Services aux entreprises']
Facilium,https://fr.trustpilot.com/review/facilium.fr,3.6,1,['Service de recrutement']
Top Carton,https://fr.trustpilot.com/review/topcarton.fr,3.6,1,"['Entrepôt', ""Magasin d'articles d'emballage""]"
RENEGO,https://fr.trustpilot.com/review/renegociemonforfait.fr,3.6,1,"['Agence de consultants commerciaux et informatiques', 'Agent commercial']"
Pentabell,https://fr.trustpilot.com/review/pentabell.com,3.6,1,['Consultant en ressources humaines']
Sogedev,https://fr.trustpilot.com/review/sogedev.com,3.6,1,['Consultant']
Twenga ES,https://fr.trustpilot.com/review/twenga.com,3.6,1,"['Service de développement des affaires', 'Site de comparaison de prix']"
Meracines,https://fr.trustpilot.com/review/meracines.com,3.6,1,['Papeterie']
Imci Formation,https://fr.trustpilot.com/review/imci-formation.com,3.6,1,['Services aux entreprises']
Qweeble,https://fr.trustpilot.com/review/qweeble.com,3.6,1,"['Agence de design', 'Concepteur de sites web', 'Designer web', ""Service d'hébergement de sites web""]"
Hurter Solutions,https://fr.trustpilot.com/review/hurtersolutions.com,3.6,1,"['Concepteur de sites web', 'Agence de consultants commerciaux et informatiques', 'Agence de communication', 'Designer web']"
CLiC Assist - LA Solution Informatique,https://fr.trustpilot.com/review/clicassist.co,3.6,1,"['Consultant en informatique', 'Ordinateur et accessoires', 'Service informatique', ""Service de réparation d'ordinateurs"", 'Assistance et services informatiques']"
Yseult de Saint Louvent,https://fr.trustpilot.com/review/formation-entrepreneur.yseultdesaintlouvent.com,3.6,1,"['Agence de communication', 'Conseil', 'Centre de formation']"
Bureau Vallée,https://fr.trustpilot.com/review/www.bureau.bureau-vallee.fr,3.6,1,['Services aux entreprises']
SME Lab sas,https://fr.trustpilot.com/review/domaination.fr,3.6,1,['Service SEO']
People Media Inc.,https://fr.trustpilot.com/review/bbpeoplemeet.com,3.6,1,['Services aux entreprises']
Chronofresh,https://fr.trustpilot.com/review/chronofresh.fr,3.5,22176,['Service de transport réfrigéré']
Relaiscolis,https://fr.trustpilot.com/review/www.relaiscolis.com,3.5,6388,['Coursier']
Site-Annonce France,https://fr.trustpilot.com/review/site-annonce.fr,3.5,1068,['Service de marketing affilié']
Alltricks,https://fr.trustpilot.com/review/alltricks.com,3.5,530,"[""Magasin d'articles de sports"", 'Service e-commerce', 'Magasin de vélos', ""Magasin d'accessoires de vélo"", ""Magasin d'équipements sportifs d'extérieur"", ""Magasin d'articles de course à pied""]"
Mondial Extincteur,https://fr.trustpilot.com/review/www.mondialextincteur.fr,3.5,184,['Grossiste']
www.flexistockage.fr,https://fr.trustpilot.com/review/flexistockage.fr,3.5,162,['Entrepôt']
CurseGroup,https://fr.trustpilot.com/review/cursehosting.com,3.5,110,"['Fabricant de luminaires', 'Service de stockage en nuage (cloud storage)', 'Fournisseur de service de jeux', ""Fournisseur d'accès Internet"", 'Fabricant de matériel informatique']"
Xloveprivee,https://fr.trustpilot.com/review/www.xloveprivee.fr,3.5,44,['Grossiste']
Sarbacane,https://fr.trustpilot.com/review/sarbacane.com,3.5,33,"['Service de marketing Internet', 'Publipostage']"
SuperMano,https://fr.trustpilot.com/review/supermano.fr,3.5,31,['Services aux entreprises']
Acceo,https://fr.trustpilot.com/review/www.acce-o.fr,3.5,19,"[""Centre d'appel""]"
Toner Center,https://fr.trustpilot.com/review/www.toner-center.com,3.5,13,"[""Fournisseur de cartouches d'encre""]"
EvoHeberg,https://fr.trustpilot.com/review/evoheberg.eu,3.5,13,"['Service de stockage en nuage (cloud storage)', ""Service d'hébergement de sites web""]"
Listen Paris,https://fr.trustpilot.com/review/listen-paris.fr,3.5,12,"[""Boutique d'affiches"", ""Fournisseur de cadeaux d'entreprise"", 'Boutique de cadeaux', 'Boutique de loisirs créatifs', ""Service d'impression de photos"", 'Boutique de souvenirs pour mariages']"
Joololo,https://fr.trustpilot.com/review/joololo.com,3.5,11,"[""Site d'entreprise""]"
Fuznet,https://fr.trustpilot.com/review/www.fuznet.com,3.5,10,['Services aux entreprises']
Cycle Up,https://fr.trustpilot.com/review/cycle-up.fr,3.5,9,['Service e-commerce']
SlimPay,https://fr.trustpilot.com/review/www.slimpay.com,3.5,8,['Service de paiement']
Acheter Compte Snap,https://fr.trustpilot.com/review/acheter-compte-snap.fr,3.5,6,['Agence de marketing']
Sticker En Ligne,https://fr.trustpilot.com/review/www.sticker-en-ligne.com,3.5,5,['Services aux entreprises']
Binary Option-robot,https://fr.trustpilot.com/review/binary-option-robot.com,3.5,5,['Services aux entreprises']
Trèfle Rouge (BNC Express),https://fr.trustpilot.com/review/trefle-rouge.com,3.5,3,['Entreprise de logiciels de comptabilité']
Kibers,https://fr.trustpilot.com/review/kibers.io,3.5,3,['Agence de marketing en ligne']
Be-CLOUD,https://fr.trustpilot.com/review/www.be-cloud.fr,3.5,3,"['Consultant en informatique', 'Fournisseur de logiciels', 'Service de stockage en nuage (cloud storage)']"
Heropay,https://fr.trustpilot.com/review/heropay.eu,3.5,3,"['Service de finances alternatives', 'Société financière non banquière', 'Fournisseur de solution e-commerce', 'Service de paiement', 'Services aux entreprises']"
Boet Stopson,https://fr.trustpilot.com/review/boet-stopson.com,3.5,2,"['Entreprise de conception industrielle', 'Consultant en acoustique']"
Shoppingaddict,https://fr.trustpilot.com/review/shoppingaddict.fr,3.5,2,['Services aux entreprises']
Veryfrenchfoiling,https://fr.trustpilot.com/review/veryfrenchfoiling.fr,3.5,2,['Agence e-commerce']
snapshift.co,https://fr.trustpilot.com/review/snapshift.co,3.5,2,"[""Service d'administration des entreprises"", 'Entreprise de logiciels', 'Service de paiement et de comptabilité']"
Izyshow,https://fr.trustpilot.com/review/izyshow.com,3.5,2,"['Artiste', 'Salle de danse', 'Service e-commerce', 'Salle de spectacles']"
cocote.com,https://fr.trustpilot.com/review/cocote.com,3.5,2,"['Service e-commerce', 'Supermarché', 'Smart shop', 'Magasin', 'Grand magasin', 'Marché en ligne']"
Franchisebook,https://fr.trustpilot.com/review/franchisebook.fr,N/A,N/A,['Services aux entreprises']
Persuaders RH,https://fr.trustpilot.com/review/www.persuadersrh.com,N/A,N/A,['Services aux entreprises']
Initiative Luberon,https://fr.trustpilot.com/review/www.initiative-luberon.fr,N/A,N/A,['Services aux entreprises']
Annuairespagesblanches.org,https://fr.trustpilot.com/review/annuairespagesblanches.org,N/A,N/A,['Services aux entreprises']
Debeya,https://fr.trustpilot.com/review/debeya.com,N/A,N/A,['Services aux entreprises']
SalesXL,https://fr.trustpilot.com/review/sales-xl.com,N/A,N/A,['Services aux entreprises']
White Lynx,https://fr.trustpilot.com/review/white-lynx.com,N/A,N/A,['Services aux entreprises']
BANCAssurimo.com,https://fr.trustpilot.com/review/bancassurimo.com,N/A,N/A,['Services aux entreprises']
Fa,https://fr.trustpilot.com/review/compteoffshore.fr,N/A,N/A,['Services aux entreprises']
annonces-top.com,https://fr.trustpilot.com/review/www.annonces-top.com,N/A,N/A,['Agence de marketing en ligne']
Kit Web,https://fr.trustpilot.com/review/kit-web.fr,N/A,N/A,['Concepteur de sites web']
Backelite,https://fr.trustpilot.com/review/www.backelite.com,N/A,N/A,['Services aux entreprises']
Eficiens,https://fr.trustpilot.com/review/www.eficiens.com,N/A,N/A,['Services aux entreprises']
BBD,https://fr.trustpilot.com/review/www.babeldoor.com,N/A,N/A,['Services aux entreprises']
Développeur Freelance à Lyon | Pierre Portejoie,https://fr.trustpilot.com/review/portejoie.fr,N/A,N/A,['Services aux entreprises']
eurocomfrance.fr,https://fr.trustpilot.com/review/eurocomfrance.fr,N/A,N/A,"['Fournisseur de produits promotionnels', 'Agence de design', ""Service d'organisation d'événements professionnels""]"
jdscenter,https://fr.trustpilot.com/review/jdscenter.com,N/A,N/A,['Services aux entreprises']
Badge-Bouton.fr,https://fr.trustpilot.com/review/badge-bouton.fr,N/A,N/A,"[""Magasin d'articles promotionnels""]"
tro,https://fr.trustpilot.com/review/www.translatonline.com,N/A,N/A,['Services aux entreprises']
AZ Projet,https://fr.trustpilot.com/review/azprojet.fr,N/A,N/A,['Conseiller en gestion des affaires']
MAXC's point of view,https://fr.trustpilot.com/review/maxc.fr,N/A,N/A,['Services aux entreprises']
David Groult - Consultant SEO,https://fr.trustpilot.com/review/david-groult.fr,N/A,N/A,['Services aux entreprises']
Encrexpert,https://fr.trustpilot.com/review/www.encrexpert.fr,N/A,N/A,['Services aux entreprises']
Seoshop,https://fr.trustpilot.com/review/seoshop.fr,N/A,N/A,['Services aux entreprises']
Orange,https://fr.trustpilot.com/review/wanadoo.fr,N/A,N/A,['Services aux entreprises']
AllPosters.fr,https://fr.trustpilot.com/review/www.allposters.fr,N/A,N/A,['Services aux entreprises']
Cree1site,https://fr.trustpilot.com/review/cree1site.com,N/A,N/A,['Agence de marketing en ligne']
Myhelper.fr,https://fr.trustpilot.com/review/myhelper.fr,N/A,N/A,['Services aux entreprises']
Colorboutic,https://fr.trustpilot.com/review/www.colorboutic.com,N/A,N/A,['Services aux entreprises']
Réparation traceur,https://fr.trustpilot.com/review/reparation-traceur.com,N/A,N/A,"[""Magasin d'imprimantes et de scanners""]"
probleme-informatique.fr,https://fr.trustpilot.com/review/probleme-informatique.fr,N/A,N/A,['Services aux entreprises']
